Date / Time,City,State,Shape,Duration,Summary,Posted
9/12/15 22:45,Houston,TX,Other,20,Crescent shape craft with dim Amber light no sound,9/17/15
9/12/15 02:30,Van Horn,TX,Teardrop,15,Witnessed one Bright Purple/Blue glowing Teardrop light travel from South to North completely across sky- Teardrop shaped light travele,3/10/17
9/11/15 22:45,Corpus Christi,TX,Unknown,20,Silvery black uncertain shape in sky.,9/17/15
9/11/15 21:55,Leagueville,TX,Triangle,180,We were driving down CR 607 and it appeared out of no where. It flew in a straight line heading west then turned southwards. Th,9/17/15
9/8/15 22:00,Brazoria,TX,Formation,172800,"Pictures dont have to prove whats going on her,there seems to be a cluster of orbes that moves around.",9/11/15
9/7/15 20:57,Mathis,TX,Circle,300,In between Mathis TX and Sinton TX on FM 188 and CR 1345 an circular object moving from west to east. Object would glow bright white th,9/11/15
9/6/15 03:00,Waco,TX,Light,840,Star like light zipped around in the sky above us,9/11/15
9/3/15 20:30,Corpus Christi,TX,Oval,5,Green oval orb seen flying over baseball field.,9/11/15
9/3/15 11:00,Spring,TX,Cigar,240,UFO in TX.,9/11/15
9/2/15 20:18,El Paso,TX,Circle,40,Circular shaped and moving in to the left very drastically and was very bright.,9/11/15
8/25/15 23:00,Amarillo,TX,Formation,7,"I layed down to mess with my dogs outside, as I glance up I notice a odd formation in the sky. At first I figured it was a flock of gee",8/27/15
8/21/15 21:10,Dallas (DFW Airport),TX,Light,45,"One bright light in slow downward trayectory, Dimmed away to orange ball; then, orange ring; then, off.",8/27/15
8/21/15 00:10,College Station,TX,Light,60,Military helicopter following solid white orb.,8/27/15
8/18/15 19:40,Mercedes,TX,Light,1200,Object with likeness of star seen moving slowly.,8/27/15
8/16/15 23:30,Wichita Falls,TX,Diamond,35,Disappeared and produced double ring of trianglar lights in the visible spectrum.  ((anonymous report)),12/21/16
8/11/15 05:30,Carrolton,TX,Unknown,1800,"Humming sound, with no break or shift in pitch, that moved all around us.",8/13/15
8/8/15 21:00,Galveston,TX,Triangle,300,Triangular craft with colorful lights under the UFO.,8/13/15
8/2/15 00:13,Lewisville,TX,Circle,1800,"I saw a star like object flickering strangely. I got up and saw it was rapidly flashing red green orange white blue, no real pattern i.",8/6/15
7/28/15 19:57,Seabrook,TX,Formation,300,"Witnessed 15 Flame Orbs in Seabrook, Texas.",7/31/15
7/25/15 16:45,Hutto,TX,Triangle,300,The photo I took had a total of three objects.,7/31/15
7/24/15 01:00,Kyle,TX,Other,30,Unexplainable red and blue flashing object falls toward earth!!!,7/31/15
7/9/15 22:00,Haltom City,TX,Circle,120,Lights over Haltom City.,7/17/15
7/4/15 23:45,Irving,TX,Rectangle,2700,Red and green blinking lights over 4th of July fireworks.  Moved suddenly in reverse direction.,7/6/15
7/4/15 22:48,Sugar Land,TX,Fireball,48,"My family and I where sitting outside, when my husband noticed a white ball moving slowly across the sky.",7/6/15
7/4/15 22:30,Dallas,TX,Oval,300,Observed an oval craft hovering in a fixed position in the sky. Thought initially it was a plane but was too low in elevation and not m,9/2/16
7/1/15 08:15,Coppell,TX,Unknown,2400,Writing in the sky.,7/3/15
6/30/15 22:00,Houston,TX,Unknown,120,Airplane look- two red lights- flying- stopped in mid-air for 14 seconds- then came straight down rapidly,7/3/15
6/26/15 03:48,Royse City,TX,Light,14400,Texas incidents.,7/23/17
6/24/15 22:30,Cypress,TX,Sphere,3600,My husband ran into the house and said a huge bright light. He said it was dimming and then very bright.I witnessed a yellow ball and i,7/3/15
6/14/15 15:45,Little Elm,TX,Light,1200,"""Star"" visible in broad daylight.",6/19/15
6/13/15 22:50,Dallas,TX,Teardrop,5,"Orange-red flash, lasting about 5 seconds.",6/15/15
6/11/15 21:05,Austin,TX,Fireball,15,"Dark object flames-out over sw skies of Austin, TX.",6/15/15
6/10/15 04:50,Flower Mound,TX,Cigar,7,Cigar-shaped smaller than a jet yet at jet speed; orange lights in front & back; no noise or smoke; low flying; NE to SW.,6/15/15
6/9/15 00:00,Mansfield,TX,Disk,15,"Silver, flat, shiny.",6/15/15
6/6/15 22:19,Bertram,TX,Light,60,Red light chanes to orange as it moves overhead.,6/15/15
6/3/15 20:15,Keller,TX,Circle,120,((NUFORC Note:  Source of report provides no information about sighting.  PD)),6/5/15
6/2/15 14:25,San Antonio,TX,Other,60,Too fast to capture on camera.,6/5/15
5/29/15 23:00,Texas (western part of),TX,Circle,1800,((NUFORC Note:  Witness provides no information.  PD)),6/5/15
5/17/15 18:02,Big Spring,TX,Oval,30,Color changing object over West Texas.,5/22/15
5/11/15 22:30,Dallas,TX,Flash,300,Went to get trash can outside of home.  Saw pulsating lights w/ blue and red stop then move from north heading south. Assumed ghetto bi,5/13/15
5/8/15 20:26,Austin,TX,Disk,300,"I swear I thought I was crazy and almost ran off the road.  Whatever this was it was not a plain, balloon etc. it was flying low.",5/13/15
5/1/15 23:44,Katy,TX,Fireball,5,Falling blue light.,5/8/15
4/25/15 21:45,Galveston,TX,Oval,1200,Large Hot Pink/Red  very low and slow orbs over West end of West Bay.  7 seen in total,4/30/15
4/18/15 23:00,Katy,TX,Circle,30,"2 red spheres see by my daughter and myself in Katy, TX.",4/23/15
4/16/15 20:00,Ft. Worth,TX,Changing,3600,100 orbs over Jacksboro golf course.,4/23/15
4/10/15 22:56,Frisco,TX,Circle,300,"Bright orange/gold fire-like object hovering over greenbelt in Frisco, TX (Stewart Creek Estates)",4/17/15
4/6/15 20:15,El Paso,TX,Circle,2,"Bright Spheres Of Light Observed Flying Formation in Access of 2,500 mph",5/8/15
4/3/15 21:00,Marfa,TX,Triangle,900,"Silent unknown triangle aircraft with white and red lights seen near Marfa, TX.",4/8/15
3/30/15 22:00,Angleton,TX,Oval,20,"The UFO came into view quickly hovered just over trees, green light in center white, and red lights, then the little craft quickly flew",4/8/15
3/28/15 22:50,Austin,TX,Triangle,30,"Craft observed as I passed it while driving on US 183 along he secion called Ed Bluestein Blvd. About the size of a 737, 5 white lights",4/3/15
3/28/15 11:00,Ft. Stockton,TX,Circle,15,"Traveling east on I-10 in Fort Stockton, TX at approximately 11:00 am, I witnessed a very bright flash of light, that appeared to be th",4/3/15
3/16/15 09:45,Dallas,TX,Circle,900,One picture that I took with my iPhone aimed towards the sun revealed 5 or 6 blue orbs.  ((NUFORC Note:  Lens flare?  PD)),3/20/15
3/14/15 16:32,Nacogdoches,TX,Light,480,"Flying lights over Nacogdoches, TX.",3/20/15
3/13/15 21:30,Miami,TX,Triangle,300,"3 white lights in the shape of a triangle, observed for 5minutes",3/20/15
3/12/15 21:00,Spring Branch,TX,Unknown,300,Three lights aligned together in right formation. Very slow moving while producing a humming sound.,3/13/15
3/6/15 22:15,Gladewater,TX,nan,2700,"Hesitant to post, since not a UFO, but what could cause Sirius to appear to move?",3/13/15
3/6/15 20:00,Plano,TX,Changing,60,Dim grouping of lights that changed shape as it moved over our house.,3/13/15
3/6/15 14:35,Conroe,TX,Other,180,"Alert intercept/fighter in full afterburner, manoevering through Houston IAH airspace.",3/13/15
3/6/15 02:20,Callallen/Orange Grove,TX,Circle,3,Between and above the clouds streak across a ship with a bright ocean blue contrail measuring three fingers wide in the sky. Maneuverin,3/6/15
2/25/15 18:15,Round Rock,TX,Fireball,300,"Orange fireball with two, distinct ""wings"" reaching back behind it.",3/6/15
2/19/15 23:30,Big Wells,TX,Cigar,30,Bright lights.,3/6/15
2/19/15 09:40,Walburg,TX,Cigar,60,Two bright shiny white cylindrical cigar-shaped objects rounded nose and tails.,2/20/15
2/18/15 01:30,Frost,TX,Light,10800,"Assom ((sic.  ""Awesome"")) i want 2 drive.",2/20/15
2/14/15 22:00,Stafford,TX,Circle,180,Orange/reddish circular object flying across the sky.,3/6/15
2/1/15 18:00,Webster,TX,Other,15,A Vertical Phenomena Vector.,3/13/15
1/29/15 19:00,Salado/Jarrell,TX,Light,300,2 blue lights traveling low below cloud cover along I-35.,2/6/15
1/24/15 21:14,Austin,TX,Fireball,480,"5 silent odd shaped fireballs on precise path, evenly spaced from south turning east to horizon.",1/26/15
1/23/15 22:10,San Antonio,TX,Diamond,120,4 amber color diamond shape flying objects observed.,1/26/15
1/23/15 21:34,Buda,TX,Oval,5,"Looking up in our computer room out the widow, a bright blue/white object streaked across the sky.",1/26/15
1/20/15 20:30,Austin,TX,Unknown,240,"Red lights over Austin, TX.",1/26/15
1/20/15 20:00,Henderson,TX,Triangle,300,"We heard loud humming.  Went outside and saw large, red, pulsating triangle in the sky.  It hovered, then disappeared",1/26/15
1/17/15 20:00,Houston,TX,Formation,300,Cluster formation of glowing orange balls in the sky.,1/26/15
1/16/15 23:20,Converse,TX,Oval,60,Orange glowing ball flight low over converse park near Judson High School.,1/26/15
1/16/15 17:15,Victoria,TX,Unknown,45,"The movement of the light source appearing in different places in the sky was interesting, since I had never seen anything like this.",1/26/15
1/16/15 07:15,(Unspecified location),TX,Light,120,Strange light emitting different colors.  ((NUFORC Note:  Witness does not indicate location in Texas.  PD)),1/26/15
1/15/15 03:05,Desoto,TX,Sphere,15,I was driving heading south to my home around 3:05 am and up to my right in the sky a oval white blue orb shot passed me heading south,1/16/15
1/14/15 22:40,Sanger,TX,Other,240,"""U"" shaped orange glowing object.",1/20/16
1/8/15 19:40,Bandera,TX,Triangle,1200,A hoard of UFOs flying with a triangle brings clouds in an instant.,1/9/15
1/7/15 05:45,College Station,TX,Oval,60,Bright white light in illuminating cloud in southern sky,1/9/15
1/4/15 18:20,Spring,TX,Fireball,480,3 red glowing lights fireball objects moving north to south in Houston area moving about 2 minutes apart in same flight path.,1/7/15
1/3/15 22:00,Austin,TX,Light,300,"Reddish lights or fireballs seen moving from west to east in Austin, Texas.",1/7/15
1/3/15 21:00,Hughes Springs,TX,Circle,600,Immediately saw red lights in the Southwest sky.,1/7/15
1/3/15 21:00,Hughes Springs,TX,Circle,600,Observed approximately twenty-five red/orange flying objects or balls of light in sky.,1/7/15
1/3/15 19:00,San Antonio,TX,Light,300,8 lights in the sky.,1/7/15
1/1/15 00:15,El Paso,TX,Light,360,One bright object with three flashing lights.  Then it split into two.  It happened right after midnight on new year's eve.  I obtained,1/7/15
12/27/14 19:45,Pearland,TX,Sphere,3,"An intensive white light flash on residential road, non UFO or trajectory.",1/7/15
12/25/14 20:14,Baytown,TX,Other,180,Speechless…,1/7/15
12/24/14 22:30,San Antonio,TX,Circle,300,Two bright orange lights were moving straight across the sky with no engine sound.,1/7/15
12/22/14 19:50,Houston,TX,Sphere,900,"While walking subdivision park we saw 4 white light objects,1stayed stationary, 3moved in a &gt; formation,then turn L,then back flat -",1/7/15
12/16/14 04:00,College Station,TX,Sphere,5,Bright spherical orb moves across sky with incredible speed before spontaneously disappearing.,12/18/14
12/15/14 19:00,Harlingen,TX,Light,20,"Very large, low to the groung, bright green light shot across Harlingen, TX sky",12/18/14
12/13/14 23:00,San Antonio,TX,Triangle,1800,yellowish orangeish triangular shape,12/18/14
12/7/14 02:15,Porter,TX,Light,120,Ball of light.,12/12/14
12/1/14 02:00,Arlington,TX,Unknown,2700,Got up to turn heater on and could hear what sounded like the sound barrier had been broke like fighter jets.,12/5/14
11/26/14 19:00,Dallas,TX,Fireball,120,"Orange flickering light moving through sky, then the light went out; could see silver object moving away @ high speed.  No noise.",12/5/14
11/25/14 21:00,Pearland,TX,Circle,1200,UFO spotted.,11/26/14
11/24/14 08:00,Spring,TX,Egg,300,"There was a hovering silver egg shaped object above Spring, Texas.",11/26/14
11/18/14 18:45,Nacogdoches,TX,Light,30,"Two white lights slowly moved apart, and then faded away.",11/21/14
11/16/14 23:30,Houston,TX,Circle,3,Blue light in the sky appears and vanishes instantly.,11/21/14
11/15/14 21:30,Riverside,TX,Formation,600,"We witnessed 20 bright orange aircraft traveling from east to west, flying low, equally spaced apart, about the speed of airplane.",11/21/14
11/11/14 20:20,Allen,TX,Triangle,600,Drone or UFO.,11/14/14
11/9/14 14:00,Woodlands,TX,Fireball,180,"Fireball traveling southwest very high moving very fast, moved directly overhead.  Cleared horizon in under 3 min.",11/14/14
11/8/14 20:45,Edinburg,TX,Circle,5,Saw what appeared to be a green ball of fire fly west-northwest and disintegrate into white sparks or flames.,11/14/14
11/8/14 20:30,San Angelo,TX,Oval,8,Weird sighting.,11/14/14
11/8/14 01:25,Spring,TX,Circle,180,Multiple reddish circular objects from ground to sky vanish.,11/14/14
11/4/14 00:00,Humble,TX,Rectangle,60,"AMBER SQUARE OBJECT, HIGH  IN  ATMOSPHERE, MOVING NW TO SE (1-MIN)",11/26/14
11/1/14 06:45,Holland,TX,Circle,8,"On the morning of Sat., November 1st, 2014, between 6:40 am and 6:45 am, I was traveling south in Texas highway 95.",11/6/14
10/29/14 19:30,Nacogdoches,TX,Light,900,"Three separate ""lights"" witnessed within 15 minutes in East Texas.",11/6/14
10/29/14 19:20,Garland,TX,Unknown,60,Multiple reddish colored objects moving in a single-file path from southeast to northwest while gaining altitude.,11/6/14
10/28/14 02:34,Rowlett,TX,Circle,240,Baseball size one white light points down on roof from at least twenty feet up.,11/6/14
10/27/14 03:00,San Marcos,TX,Triangle,6,"Black Triangle glides through San Marcos, Texas.",11/6/14
10/27/14 03:00,Houston,TX,Triangle,180,"Large transparent delta wing ufo; no lights, noise, condensation trail.  Speed slow enough to stall.",1/5/16
10/25/14 12:00,San Antonio,TX,Cylinder,600,White cylinder shape. Seen by 4 police officers in San Antonio Tx,11/6/14
10/24/14 08:50,Humble,TX,Circle,600,Blue orb circle high above sky bright flash of blue light like a led light and rose quickly and hovered. A plane passed over it and you,11/6/14
10/23/14 23:00,Valley View,TX,Light,40,The ufo was a stationary light blending in with the stars that began moving as if they were being manned from a stationary stand still.,11/6/14
10/19/14 00:00,Carrolltom,TX,Triangle,60,I was outside tonight and I seen a UFO it was in a triangular shape with very bright lights and it fastly and disappeared and I was wit,11/6/14
10/18/14 21:45,Bryan,TX,Light,2,"Bright white light streaked across Bryan, Tx, in a lateral line.",11/6/14
10/17/14 01:15,Celina,TX,Circle,1200,Two Strange Amber/Golden Spheres that Flared up into Starlike Shaped Objects.,11/14/14
10/15/14 21:45,Alvin,TX,Unknown,900,Craft with color changing lights.,11/6/14
10/15/14 09:00,Galveston,TX,Circle,10800,"I was in my patio, and suddenly a lot!! of light with a tail like web spider came across the sky!!. I did took a video and pictures. I",11/6/14
10/14/14 15:15,Euless,TX,Other,300,Me and three others witnessed a very large amount of floating white orbs moving through the sky.,11/6/14
10/13/14 04:00,Schulenburg,TX,Circle,900,Stationary yellow object in sky.,11/6/14
10/12/14 21:30,San Antonio,TX,Light,300,Strange moving light.,11/6/14
10/10/14 20:54,League City,TX,Other,120,2 red/2 green octagon shaped object in sky.,11/6/14
10/10/14 20:00,Woodville,TX,Sphere,900,Bright white greenish object zig-zagged across sky.,11/6/14
10/8/14 22:30,Richmond,TX,Light,600,Bright solid light.,10/10/14
10/8/14 05:50,Austin,TX,Disk,900,"10/08/14, 5:55 AM, Pictures of a ship around the moon as it was in Eclipse. I was visiting in Austin, TX.  The night of the lunar e",11/14/14
10/6/14 15:20,Bryan,TX,Triangle,900,"Bright white tube mega ship hovering, later similar turns into triangle saucer.",10/10/14
10/5/14 20:45,Galveston,TX,Circle,300,My husband was outside looking at our Halloween lights and asked me to come out and look at light in the sky. At first I thought it was,10/10/14
10/5/14 16:45,Lubbock,TX,Chevron,1200,White shaped chevron turning in the sky.,10/10/14
10/4/14 18:28,Keller,TX,Oval,60,This was not a aircraft or helicopter.,10/10/14
10/3/14 22:16,Houston,TX,Light,30,Object flies strait down and turns is lights off.,10/10/14
10/3/14 08:00,Ferris,TX,Fireball,300,Fire in the sky.,10/10/14
10/1/14 22:00,Granbury,TX,Triangle,300,2 triangle shaped UFO's. One was close and flew over head the other was distant and hovered in place.,11/6/14
10/1/14 16:30,Port Neches,TX,Other,30,((HOAX??))  3 black military helicopters (Apache or Black Hawk) seen flying at low altitude from SSW to NNE.,10/3/14
9/27/14 04:00,Mansfield,TX,Disk,2700,Two multi colored objects moving erratically with changing colors flashing near dallas/ft.wotrh.,10/3/14
9/26/14 20:02,Lubbock,TX,Light,600,Bright light over Lubbock TX  ((NUFORC Note:  Reported by local news to be a balloon.  PD)),10/3/14
9/25/14 00:30,Amarillo,TX,Circle,60,Red light surrounded by a green light spinning around red. 2 side by side.,10/3/14
9/23/14 23:15,Austin,TX,Other,180,((HOAX??))  Y-shaped low flying orange glowing object.,9/25/14
9/23/14 23:00,Pinehurst,TX,Light,1,"A craft, to low to be a satellite, too fast to be a plane, completely silent, flew across the night sky for a second, only to vanish.",9/25/14
9/21/14 18:00,Galveston,TX,Circle,480,Strange shape was hovering over near Galveston  near the sea wall . Was moving slowly till it faded away.,9/25/14
9/20/14 13:00,Monaville,TX,Changing,1200,"At an airshow could see craft in distant sky drifting very slowly.Photos taken, showing a craft in the shape of the number 3, shini",9/25/14
9/19/14 16:30,Dallas,TX,Other,10,((HOAX??)) Dallas UFO near airport.,9/25/14
9/10/14 06:58,Kemah,TX,Cigar,300,2 stationary cigar-shaped objects clearly visible  in morning sunlight.,9/18/14
9/6/14 00:30,Lago Vista,TX,Diamond,120,The craft had 4 peach colored lights on each tip with a canister looking cockpit jutting from the bottom with white lights circling it.,9/10/14
9/4/14 22:30,Burleson,TX,Light,20,"Looking to the northeast, I noticed a light moving across the sky.  The light moving across the sky was purely white, appeared to be at",9/5/14
9/1/14 21:00,Austin,TX,Triangle,600,Massive triangle shaped craft flew directly over me with out a sound.,3/13/15
9/1/14 07:00,Sulphur Springs,TX,Rectangle,60,Seems like they want me to see them.,7/23/15
8/30/14 23:00,Eustace,TX,Light,1500,Yellow/Orange Blinking Light Drops Down From The Sky.,9/5/14
8/28/14 19:55,Houston/Meyerland,TX,Triangle,3,I saw a black triangular object for 3 seconds pass behind a small cloud never to re-appear.,8/31/14
8/26/14 03:35,Lago Vista,TX,Triangle,300,Silent double pyramid with bright lights.,8/29/14
8/24/14 21:15,Atascocita,TX,Circle,120,"Orange globe hovered around the sky over Atascocitia, TX.",8/29/14
8/24/14 21:05,New Braunfels,TX,Light,10,White light dims to dark red; vanishes.,8/29/14
8/21/14 23:00,Port Neches,TX,Light,180,It started as a small purple light.  Suddenly it changed to colorful green and blue all around as of the light expanded.,8/22/14
8/21/14 20:15,Morton,TX,Sphere,3600,UFO shot down over TX and NM border area.,8/22/14
8/19/14 01:32,Round Rock,TX,Light,60,Dark orange light slowly hovered across the sky headed SE direction.  Strange feeling at time of sighting.,8/22/14
8/17/14 21:15,Borger,TX,Light,120,"Today Saturday August 17, 2014 I was talking to a cousin that had just got back from a 9 hour trip while I looked up at the stars I see",8/22/14
8/15/14 23:30,Houston,TX,Circle,240,Looked up at stars approximately 11:30 p.m. while in backyard with dogs. Saw yellow-orange ember-like crafts move swiftly in a more or,8/22/14
8/14/14 07:30,Pearland,TX,Cone,30,"Helicopter sized, shaped like a missile at first then wings appeared, vanished after going behind some trees.",8/15/14
8/13/14 08:45,Cypress,TX,Triangle,10,Silver triangle in the sky disappeared.,8/15/14
8/13/14 02:05,McKinney,TX,Rectangle,20,Rectangle of red and green lights loudly flew over the sky.,8/15/14
8/9/14 23:30,San Angelo,TX,Light,180,Orange light in the sky.,8/15/14
8/9/14 04:00,Allen,TX,Light,2700,Burst of bright flashing of lights that lit up the sky.,8/15/14
8/6/14 22:30,Allen,TX,Rectangle,180,"Red and Blue lights in sky at Allen, Texas.",8/8/14
8/3/14 20:15,Cleburne,TX,Light,15,Intensely brightly lit object sighted flying at low altitude and high speed.,8/8/14
8/2/14 05:58,Fort Worth,TX,Circle,40,A blue meteor that suddenly stopped.,8/8/14
8/1/14 20:55,Austin,TX,Unknown,30,"Bright red and white UFO moving at medium speed, then hovering and changing directions before disappearing.",8/8/14
7/31/14 23:00,Ricardo,TX,Other,180,"Ufo sighting Ricardo, TX.",8/1/14
7/30/14 12:00,Houston,TX,Other,300,Four aircraft circle like vultures then shoot off at great speeds.,8/1/14
7/27/14 00:30,Austin,TX,Unknown,180,"Red and green lights flashing, moving slowly in circle.",8/1/14
7/25/14 21:15,Corpus Christi,TX,Unknown,5,Object moving at speeds 5 to 6 times faster than satellite.,7/26/14
7/23/14 16:00,Cedar Creek,TX,Unknown,5,Bright blue light breaks into two bright blue lights,8/8/14
7/19/14 23:00,New Braunfels,TX,Unknown,60,Aircraft with red and blue lights.,7/26/14
7/19/14 02:45,Sugar Land,TX,Light,120,"Very bright cluster of 3 lights moving slowly across the sky, flickering and changing colors.",7/20/14
7/18/14 23:00,Arlington,TX,Triangle,300,"Triangle shape in the sky, dead still, lights on each corner and one in the center, hovering above what may be a train station.",7/20/14
7/15/14 13:00,Los Colinas,TX,Unknown,600,"Sound of large jet airliner performing touch and goes nearby, 5 seconds apart but no aircraft visible.",11/24/18
7/15/14 09:30,El Paso,TX,Light,60,"While sky whatchin I was looking at orions belt I saw two lights come from the middle star , not sure if in front or behind , but two f",8/13/15
7/14/14 05:10,Austin,TX,Circle,60,Solid orange ball moving across Texas sky.,7/20/14
7/13/14 21:00,Garland,TX,Triangle,900,UFO spotted near Laprada and 635 7-13-2014.,7/20/14
7/12/14 23:00,Livingston,TX,Rectangle,10,"Looking up at the sky while talking with friends and a square rectangular shape with two lights flew over. We all seen it, twice!",7/20/14
7/12/14 22:00,Conroe,TX,Fireball,120,"UFO sighting over Lake Conroe, Texas, July 12, 2014.",7/26/14
7/12/14 21:30,Round Rock,TX,Light,10,Two white orbs flying low and fast across the sky disappeared after approx. 10 seconds.,7/20/14
7/12/14 21:25,Thorndale,TX,Light,10,2 fast green silent circles of light streaked and disappeared.,7/20/14
7/12/14 21:20,Lago Vista,TX,Cylinder,10,"A large, cylinder shaped structure with bright lights on both ends, flew over our deck and disappeared in 10 seconds.",7/20/14
7/12/14 21:15,Quitman,TX,Changing,60,East Texas July 2014 sighting one into two,7/20/14
7/12/14 21:12,Austin,TX,Light,15,"Two Super fast moving white lights in early evening sky south Austin, TX.",7/20/14
7/12/14 21:10,Mansfield,TX,Circle,3,Light balls.,7/20/14
7/12/14 21:10,McKinney,TX,Circle,5,"Two large, bright lights traveling east to west extremely fast and just disappeared.",7/20/14
7/12/14 21:09,Katy,TX,Unknown,40,"Two bluefish greenish lights traveling very low, no sound at all, very high speed observed near La Centera mall in Katy, TX.",7/20/14
7/12/14 21:08,Garland,TX,Diamond,30,Intense bright white light.,7/20/14
7/12/14 21:08,Austin,TX,Light,30,Fast moving lights moving from E to N.,7/20/14
7/12/14 21:05,Montgomery,TX,Circle,3,"Two white round objects flying at a high rate over Lake Conroe, Texas.",7/20/14
7/12/14 21:05,Austin,TX,Light,30,"Brilliant, fast yellowish white light split into 2 lights (red and yellowish-white) over Austin, then both vanished.",7/20/14
7/12/14 21:05,Whitewright,TX,Egg,30,Lights made no sound and were close enough to see the details/shape.,7/20/14
7/12/14 21:00,Richmond,TX,Circle,50,Two Flashing white lights with round shape sphere UFOS  traveling fast.,7/20/14
7/12/14 21:00,Bastrop,TX,Cylinder,10,"The object was sighted west of Bastrop, Texas and was: metallic in color, aerodynamic in shape, about 20 or 25 feet in length, had a li",7/20/14
7/12/14 21:00,Montgomery,TX,Triangle,30,2 white triangles appeared on the sky heading E to W.  Flying low and very fast. Disappeared in cloud cover.  Lots of jet activity.,7/20/14
7/12/14 21:00,Bryan,TX,Light,10,"Red & white fast-moving lights over Bryan, Texas.",7/20/14
7/12/14 21:00,Nacogdoches,TX,Other,40,A bottle rocket type look that shot across the sky and then split and into 2.  Each were neon green in color.,7/20/14
7/12/14 21:00,Pearland,TX,Other,10,Light sped across the night sky.  Too fast to be a standard passenger airplane.  Had to have been military (if it was of this planet).,7/20/14
7/12/14 20:30,Garland,TX,Rectangle,900,Garland Texas 7-13-2014 Ufo spotted near laprada and 635.,7/20/14
7/7/14 23:00,Austin,TX,Sphere,30,Blue floating orb.,7/11/14
7/5/14 21:30,Corpus Christi,TX,Fireball,600,4 glowing fire like spheres in the sky.,7/11/14
7/4/14 23:30,Austin,TX,Light,1800,"On 4th of July, 2014 1130ish pm a friend and I we're playing a night game of disc golf.",7/11/14
7/4/14 22:30,Houston,TX,Fireball,300,"Observed slow moving orange ball/orb in southern sky, approximately over downtown Houston, appearing in a slow trajectory to the east/s",7/5/14
7/4/14 21:45,San Antonio,TX,Sphere,15,Red sphere over 410 in San Antonio 7/4/14.,7/5/14
7/4/14 18:30,Mesquite,TX,Triangle,600,Triangle shaped object with 3 glowing orange lights.,1/7/15
7/3/14 22:00,Round Rock,TX,Light,300,Two green lights hovering with no sound and no movement.,7/26/14
7/3/14 04:45,Bryan,TX,Unknown,180,Fast moving low level bright light in my backyard.,7/5/14
7/1/14 05:30,Brownsville,TX,Diamond,180,Dome object with natural daylight emission.,1/16/15
6/30/14 05:55,Hurst,TX,Fireball,4,Bright white fireball moving from North to South and then split into two pieces.,7/4/14
6/25/14 00:05,Buda,TX,Flash,2,Saw a bright white light flash across the night sky from north to south.,6/27/14
6/21/14 22:00,Dallas,TX,Light,1800,Stationary blue green light on the clouds above downtown Dallas.,6/24/14
6/19/14 23:00,Austin,TX,Cylinder,600,"red,blue,green cylinder or egg-shaped craft directly over central Austin, Texas",6/27/14
6/19/14 23:00,Austin,TX,Cylinder,600,"Red, blue, green cylinder or egg-shaped craft directly over central Austin, Texas.",6/27/14
6/19/14 22:35,San Antonio,TX,Light,180,2 orbs caught on local news live broadcast,6/24/14
6/13/14 22:30,Wolfforth,TX,Light,7,A blueish doughnut shape light suddenly appear and come down at me then suddenly disappear in a flash.,6/24/14
6/12/14 21:22,Taylor,TX,Cylinder,1,Object seen during lightning storm.,6/13/14
6/9/14 00:30,Plano,TX,Light,7200,"((HOAX??))  Yellow light in sky, followed by creatures in my bedroom.",6/13/14
6/5/14 21:00,Goldthwaite,TX,Rectangle,120,Orange blinking lights in a horizontal position.,6/27/14
5/31/14 21:05,Freeport,TX,Oval,3,Mysterious Space Craft with Red Light.,6/4/14
5/31/14 04:44,Vidor,TX,Oval,7200,"3 objects seen in Vidor, TX.",6/4/14
5/25/14 19:00,Dickinson,TX,Changing,240,"Huge rust-colored ""amoeba,"" rolling through sky for 4 min above Dickinson, TX.",6/4/14
5/22/14 03:30,Denton,TX,Light,8,Ball of greenish blue light in the sky.,6/4/14
5/19/14 21:15,St. Hedwig,TX,Triangle,480,Large triangular shaped craft in sky at dusk,6/4/14
5/17/14 19:30,Allen,TX,Circle,180,Black ball in the sky traveling north west to south west.,6/4/14
5/16/14 22:45,Wichita Falls,TX,Changing,60,"Two flying, spiraling white lights disappear into the night, Wichita Falls, Texas",6/4/14
5/15/14 21:45,Lampasas/Evant,TX,Circle,900,Several orange lights on UFO seen twice.,6/4/14
5/11/14 14:30,Plano,TX,Light,1800,"4 bright white objects came together, remained stationary in a row for a time, moved away in different directions at different times.",9/18/14
5/9/14 08:00,Dallas (DFW Airport),TX,Other,300,Object was flying low over runway's at DFW Airport.,6/4/14
5/4/14 00:00,Irving,TX,Fireball,2,"A friend and I were at Running Bear Park and I witnessed one fiery object falling from the sky behind the trees. Unfortunately, my frie",5/8/14
5/3/14 20:54,Spring,TX,Sphere,1800,20+ glowing orbs seen over 30 minute period in eastern horizon,5/8/14
5/1/14 23:15,Denton,TX,Formation,600,Strobe of 5 lights hovering over Corinth area.,5/2/14
5/1/14 23:10,Flower Mound,TX,Changing,360,"Loud pulsing sound and 5 strobe lights seen over Flower Mound, Texas.",5/8/14
5/1/14 23:05,Frisco,TX,Cigar,120,"I heard a noise in the sky, I knew it was not a plane because it was still hovering over the sky.  the notice was too smooth and rumble",5/2/14
5/1/14 22:40,Carrollton,TX,Light,900,A series of lights in a tight formation that had to be several miles long,6/4/14
5/1/14 22:22,Texarkana,TX,Disk,2100,"Formation of lights over night sky in Texarkana, Texas.  Spun horizontal, vertical and than diagonally.",6/4/14
